,Temperature (C),Humidity,Pressure (millibars)
82107,4.949999999999998,0.94,1012.54
82108,4.877777777777778,0.95,1013.21
82109,5.0,1.0,1013.73
82110,6.016666666666666,0.94,1014.41
82111,5.150000000000002,1.0,1014.74
82112,6.0888888888888895,0.94,1015.03
82113,6.111111111111111,0.94,1015.02
82114,6.272222222222222,0.94,1014.8
82115,6.155555555555555,1.0,1014.79
82116,6.155555555555555,1.0,1014.71
82117,6.261111111111113,0.99,1014.89
82118,6.133333333333333,0.94,1014.91
82119,6.133333333333333,0.93,1015.1
82120,6.177777777777776,0.94,1015.21
82121,6.111111111111111,0.94,1015.31
82122,5.599999999999999,0.96,1015.23
82123,5.677777777777777,0.97,1015.43
82124,5.599999999999999,0.96,1015.23
82125,5.599999999999999,0.96,1015.31
82126,5.677777777777777,0.97,1015.14
82127,5.599999999999999,0.96,1015.03
82128,5.599999999999999,0.96,1015.11
82129,5.677777777777777,0.97,1014.99
82130,6.0888888888888895,0.94,1014.64
82131,5.072222222222224,1.0,1014.72
82132,5.172222222222223,0.99,1015.27
82133,6.0888888888888895,0.94,1015.49
82134,6.111111111111111,0.94,1015.98
82135,7.088888888888888,0.94,1016.52
82136,7.222222222222222,1.0,1016.58
82137,7.711111111111112,0.96,1016.18
82138,7.76111111111111,0.91,1015.65
82139,7.266666666666666,0.93,1015.47
82140,7.266666666666666,0.93,1015.0
82141,7.327777777777777,0.93,1014.97
82142,7.222222222222222,0.93,1015.18
82143,7.15,0.93,1015.3
82144,7.049999999999999,0.94,1015.02
82145,6.133333333333333,1.0,1014.64
82146,6.133333333333333,1.0,1014.81
82147,6.099999999999998,0.96,1014.25
82148,5.5777777777777775,0.96,1014.41
82149,5.555555555555555,0.96,1013.84
82150,5.522222222222221,0.94,1012.92
82151,5.044444444444443,0.96,1012.64
82152,5.044444444444443,0.96,1012.24
82153,5.038888888888889,1.0,1011.76
82154,5.072222222222224,0.96,1011.47
82155,5.072222222222224,1.0,1010.89
82156,6.044444444444446,0.94,1010.93
82157,6.0888888888888895,0.93,1011.04
82158,6.0888888888888895,0.94,1011.52
82159,6.2333333333333325,0.94,1011.54
82160,6.183333333333335,0.93,1011.04
82161,6.183333333333335,0.93,1010.54
82162,6.25,0.95,1009.83
82163,6.205555555555557,0.93,1009.76
82164,6.183333333333335,0.94,1010.12
82165,6.205555555555557,0.94,1010.04
82166,6.161111111111113,0.94,1010.33
82167,6.161111111111113,1.0,1010.35
82168,6.199999999999998,1.0,1010.44
82169,6.161111111111113,1.0,1010.08
82170,6.622222222222224,0.96,1009.98
82171,6.605555555555556,0.96,1009.99
82172,6.594444444444443,0.96,1009.79
82173,6.083333333333335,0.96,1009.69
82174,6.0555555555555545,0.94,1009.47
82175,5.46111111111111,0.94,1009.48
82176,4.949999999999998,0.9,1009.47
82177,4.488888888888888,0.93,1009.9
82178,3.911111111111111,0.92,1009.19
82179,3.838888888888887,0.92,1009.09
82180,3.877777777777776,0.93,1009.62
82181,3.816666666666665,0.93,1009.11
82182,3.7944444444444434,0.93,1009.32
82183,3.8555555555555534,0.93,1009.43
82184,3.800000000000002,0.92,1009.4
82185,3.800000000000002,0.92,1009.09
82186,3.927777777777778,0.93,1008.72
82187,3.800000000000002,0.93,1008.48
82188,4.800000000000001,0.87,1008.58
82189,4.727777777777777,0.89,1008.58
82190,4.800000000000001,0.87,1008.87
82191,3.777777777777776,0.93,1009.17
82192,3.777777777777776,0.93,1009.52
82193,3.755555555555554,0.93,1009.66
82194,4.266666666666667,0.93,1010.07
82195,3.5999999999999983,0.94,1010.44
82196,3.199999999999999,0.96,1010.84
82197,2.716666666666667,0.96,1010.94
82198,2.633333333333334,0.96,1011.2
82199,2.666666666666665,0.93,1011.35
82200,2.666666666666665,0.93,1011.55
82201,2.5333333333333345,0.93,1011.92
82202,2.133333333333335,0.92,1012.26
82203,2.083333333333333,0.93,1012.75
82204,1.977777777777779,0.93,1013.24
82205,2.083333333333333,0.93,1014.06
82206,2.083333333333333,0.86,1014.74
82207,1.988888888888888,0.94,1015.38
82208,2.083333333333333,0.93,1015.96
82209,2.133333333333335,0.93,1015.78
82210,2.133333333333335,0.93,1015.83
82211,2.133333333333335,0.93,1015.96
82212,2.133333333333335,0.93,1016.37
82213,2.049999999999999,0.93,1016.93
82214,2.133333333333335,0.93,1017.67
82215,1.1166666666666656,0.99,1018.28
82216,1.9277777777777767,0.93,1018.68
82217,2.083333333333333,0.93,1018.91
82218,1.5777777777777795,0.96,1019.31
82219,1.9277777777777767,0.93,1020.02
82220,2.083333333333333,0.9,1020.59
82221,2.083333333333333,0.9,1020.89
82222,1.5722222222222213,0.93,1021.09
82223,1.5777777777777795,0.9,1021.48
82224,1.5777777777777795,0.93,1021.97
82225,1.5111111111111104,0.93,1022.09
82226,1.0666666666666675,0.92,1022.47
82227,1.0166666666666655,0.93,1023.05
82228,0.9500000000000004,0.93,1023.58
82229,1.0666666666666675,0.92,1023.96
82230,2.083333333333333,0.86,1024.25
82231,2.6,0.79,1024.45
82232,2.688888888888891,0.83,1024.65
82233,3.75,0.77,1024.26
82234,3.7277777777777774,0.71,1023.76
82235,3.7722222222222217,0.71,1023.44
82236,3.75,0.65,1023.34
82237,2.816666666666667,0.76,1023.15
82238,2.638888888888889,0.83,1023.34
82239,2.105555555555555,0.85,1023.43
82240,2.0388888888888896,0.86,1023.49
82241,0.9999999999999984,0.86,1023.31
82242,0.472222222222223,0.89,1022.92
82243,0.5111111111111121,0.9,1022.57
82244,0.3722222222222232,0.9,1022.21
82245,0.3277777777777796,0.92,1021.72
82246,0.3388888888888886,0.91,1021.24
82247,0.2777777777777778,0.9,1020.61
82248,-0.2055555555555561,0.92,1019.92
82249,-0.1166666666666671,0.93,1019.48
82250,-0.255555555555556,0.93,1019.01
82251,-0.2777777777777778,0.86,1018.41
82252,-0.1944444444444452,0.88,1018.02
82253,-0.2277777777777778,0.93,1018.02
82254,0.905555555555557,0.86,1018.12
82255,1.0388888888888874,0.87,1018.12
82256,1.0166666666666655,0.85,1018.03
82257,1.0388888888888874,0.79,1017.61
82258,1.1555555555555546,0.8,1017.13
82259,0.0722222222222236,0.91,1016.82
82260,0.0722222222222236,0.91,1016.71
82261,0.255555555555556,0.85,1016.56
82262,0.0,0.85,1016.72
82263,-0.0222222222222217,0.92,1016.72
82264,0.0777777777777781,0.91,1016.86
82265,-0.0222222222222217,0.92,1017.03
82266,-0.0222222222222217,0.92,1017.31
82267,0.0111111111111128,0.87,1017.2
82268,0.0,0.86,1017.14
82269,-0.5111111111111121,0.89,1017.03
82270,-0.4499999999999993,0.89,1016.96
82271,-0.4888888888888883,0.88,1017.2
82272,-0.4888888888888883,0.88,1017.02
82273,-0.4166666666666667,0.92,1016.82
82274,-0.0277777777777781,0.86,1016.55
82275,-1.0666666666666675,0.92,1016.94
82276,-1.022222222222222,0.93,1017.33
82277,-1.0666666666666675,0.92,1017.85
82278,0.0,0.86,1018.33
82279,0.1888888888888907,0.86,1018.54
82280,0.166666666666665,0.91,1018.51
82281,2.294444444444446,0.78,1017.82
82282,2.9166666666666665,0.74,1017.13
82283,3.866666666666667,0.71,1016.42
82284,3.838888888888887,0.7,1016.02
82285,2.7722222222222235,0.78,1015.83
82286,1.0833333333333348,0.85,1015.92
82287,-0.0444444444444434,0.86,1015.89
82288,-0.0444444444444434,0.93,1015.85
82289,-0.1388888888888889,0.86,1015.48
82290,-0.6444444444444445,0.89,1015.08
82291,-1.5777777777777775,0.93,1014.73
82292,-2.2222222222222223,0.93,1013.76
82293,-2.244444444444444,0.93,1012.82
82294,-2.6888888888888887,0.97,1011.43
82295,-2.316666666666668,0.93,1010.69
82296,-2.7777777777777777,0.96,1010.45
82297,-2.08888888888889,0.93,1009.67
82298,-1.2055555555555566,0.93,1008.81
82299,-0.0944444444444453,0.86,1007.91
82300,-0.166666666666667,0.88,1007.09
82301,-0.1166666666666671,0.86,1006.61
82302,-0.1166666666666671,0.86,1006.44
82303,0.944444444444446,0.87,1005.72
82304,0.994444444444444,0.86,1004.81
82305,2.066666666666666,0.8,1003.99
82306,2.205555555555555,0.81,1003.14
82307,2.155555555555557,0.8,1002.69
82308,2.155555555555557,0.8,1002.57
82309,1.3333333333333326,0.85,1002.11
82310,1.0388888888888874,0.86,1001.76
82311,1.0388888888888874,0.86,1001.37
82312,1.1166666666666656,0.87,1000.84
82313,2.061111111111112,0.81,999.77
82314,2.061111111111112,0.81,998.85
82315,2.566666666666665,0.84,997.86
82316,2.550000000000002,0.86,996.57
82317,0.0999999999999998,0.85,0.0
82318,-0.4555555555555557,0.93,1028.29
82319,-0.9611111111111114,0.92,0.0
82320,-2.1722222222222225,0.96,0.0
82321,-2.488888888888889,0.92,1028.51
82322,-1.0111111111111113,0.92,0.0
82323,1.161111111111113,0.78,0.0
82324,1.6944444444444429,0.75,1029.43
82325,2.1722222222222203,0.69,0.0
82326,2.7777777777777777,0.67,0.0
82327,3.916666666666665,0.64,1029.74
82328,5.050000000000002,0.65,1029.0
82329,6.111111111111111,0.6,0.0
82330,5.811111111111112,0.61,1027.95
82331,5.050000000000002,0.64,0.0
82332,2.92777777777778,0.75,0.0
82333,2.811111111111112,0.76,1025.32
82334,1.188888888888889,0.84,0.0
82335,1.188888888888889,0.84,0.0
82336,1.2666666666666673,0.85,1022.69
82337,1.161111111111113,0.85,0.0
82338,1.161111111111113,0.85,0.0
82339,1.2333333333333327,0.85,1018.5
82340,1.1111111111111112,0.85,0.0
82341,2.105555555555555,0.89,995.44
82342,2.1111111111111094,0.9,994.27
82343,2.638888888888889,0.86,992.97
82344,2.638888888888889,0.86,991.52
82345,3.199999999999999,0.87,990.17
82346,3.75,0.83,988.45
82347,3.7944444444444434,0.83,987.41
82348,3.811111111111111,0.84,986.69
82349,4.905555555555555,0.77,985.4
82350,4.977777777777778,0.82,984.32
82351,5.999999999999998,0.78,983.66
82352,7.200000000000001,0.72,982.53
82353,7.733333333333334,0.69,980.67
82354,7.838888888888889,0.69,979.37
82355,7.822222222222221,0.68,977.27
82356,7.777777777777778,0.69,976.61
82357,7.73888888888889,0.73,976.62
82358,7.222222222222222,0.8,977.39
82359,7.222222222222222,0.74,976.38
82360,7.049999999999999,0.77,975.89
82361,7.366666666666664,0.73,974.52
82362,7.249999999999998,0.75,973.78
82363,5.750000000000001,0.89,975.12
82364,5.144444444444443,0.94,974.78
82365,2.594444444444445,0.93,975.31
82366,1.1555555555555546,0.93,976.76
82367,1.0666666666666675,0.9,977.24
82368,1.0666666666666675,0.86,979.88
82369,1.0555555555555547,0.87,981.31
82370,1.0666666666666675,0.85,983.08
82371,1.0666666666666675,0.79,984.38
82372,0.994444444444444,0.87,985.85
82373,1.0666666666666675,0.86,986.74
82374,2.083333333333333,0.8,987.84
82375,2.722222222222221,0.83,989.72
82376,4.905555555555555,0.71,989.56
82377,5.0,0.7,990.04
82378,6.094444444444444,0.64,990.08
82379,7.15,0.6,990.04
82380,7.105555555555555,0.55,990.17
82381,5.166666666666665,0.68,990.9
82382,2.844444444444443,0.76,991.36
82383,2.105555555555555,0.79,991.78
82384,1.0833333333333348,0.86,992.23
82385,1.9166666666666683,0.81,992.57
82386,1.5499999999999996,0.86,992.67
82387,0.0333333333333345,0.9,992.73
82388,-0.5555555555555556,0.93,992.98
82389,2.1722222222222203,0.73,0.0
82390,1.0111111111111113,0.83,1014.77
82391,1.1111111111111112,0.78,0.0
82392,1.1111111111111112,0.85,0.0
82393,0.5500000000000012,0.9,1011.86
82394,0.0,0.92,0.0
82395,0.0,0.92,0.0
82396,1.0777777777777766,0.92,1013.91
82397,2.2222222222222223,0.79,0.0
82398,2.7500000000000018,0.77,0.0
82399,2.8999999999999995,0.77,1016.79
82400,3.938888888888891,0.7,0.0
82401,5.0,0.65,0.0
82402,5.033333333333335,0.64,1018.2
82403,5.0,0.65,0.0
82404,4.949999999999998,0.65,0.0
82405,4.022222222222223,0.64,1019.17
82406,3.838888888888887,0.64,0.0
82407,2.7777777777777777,0.7,0.0
82408,2.7833333333333323,0.7,1019.71
82409,2.7500000000000018,0.7,0.0
82410,2.1722222222222203,0.72,0.0
82411,2.5833333333333326,0.68,1020.58
82412,2.0722222222222206,0.7,0.0
82413,2.1222222222222222,0.7,0.0
82414,1.1055555555555567,0.76,1021.28
82415,1.0611111111111091,0.75,0.0
82416,1.1111111111111112,0.75,1022.0
82417,0.5444444444444427,0.76,1022.45
82418,1.1111111111111112,0.69,0.0
82419,1.0611111111111091,0.69,0.0
82420,-0.0166666666666672,0.75,1023.86
82421,0.0,0.75,0.0
82422,1.1111111111111112,0.64,0.0
82423,2.177777777777779,0.64,1024.8
82424,2.7777777777777777,0.57,0.0
82425,2.7777777777777777,0.57,0.0
82426,2.9055555555555537,0.56,1023.74
82427,2.7500000000000018,0.61,0.0
82428,2.2222222222222223,0.69,0.0
82429,2.077777777777779,0.8,1022.47
82430,1.161111111111113,0.85,0.0
82431,1.161111111111113,0.92,0.0
82432,1.961111111111112,0.87,1021.24
82433,2.2000000000000006,0.8,1020.67
82434,1.6166666666666647,0.85,1020.59
82435,1.5666666666666669,0.86,1020.74
82436,0.9666666666666678,0.89,1020.89
82437,0.4555555555555557,0.89,1021.49
82438,-0.0944444444444453,0.89,1021.81
82439,-0.6777777777777771,0.88,1022.37
82440,-1.188888888888889,0.91,1022.77
82441,-1.2444444444444436,0.88,1022.71
82442,-1.211111111111111,0.81,1022.67
82443,-2.272222222222222,0.75,1022.95
82444,-2.305555555555555,0.77,1023.45
82445,-2.177777777777779,0.75,1023.47
82446,-1.0666666666666675,0.75,1023.96
82447,0.8888888888888897,0.69,1024.2
82448,1.183333333333335,0.68,1024.35
82449,2.244444444444444,0.54,1024.06
82450,2.6500000000000017,0.56,1024.0
82451,2.2666666666666657,0.58,1024.15
82452,1.2055555555555566,0.63,1024.64
82453,0.1111111111111126,0.66,1025.25
82454,-1.1166666666666676,0.7,1026.32
82455,-2.2222222222222223,0.75,1027.13
82456,-2.594444444444445,0.7,1028.28
82457,-2.85,0.64,1028.93
82458,-3.4500000000000006,0.64,1029.55
82459,-4.544444444444444,0.59,1030.33
82460,-5.166666666666667,0.61,1030.95
82461,-5.694444444444445,0.64,1031.34
82462,-6.35,0.66,1032.01
82463,-7.316666666666667,0.71,1032.27
82464,-7.849999999999999,0.71,1033.14
82465,-8.616666666666667,0.75,1033.62
82466,-9.07222222222222,0.74,1034.08
82467,-9.094444444444443,0.74,1034.56
82468,-9.344444444444443,0.76,1034.97
82469,-7.938888888888887,0.71,1035.75
82470,-7.827777777777778,0.71,1035.96
82471,-7.322222222222223,0.68,1036.52
82472,-6.138888888888889,0.62,1036.42
82473,-6.066666666666667,0.62,1036.23
82474,-5.15,0.62,1036.04
82475,-5.005555555555556,0.62,1035.98
82476,-4.9833333333333325,0.67,1035.8
82477,-5.116666666666667,0.68,1035.93
82478,-5.027777777777778,0.68,1036.18
82479,-6.066666666666667,0.74,1036.48
82480,-6.194444444444444,0.75,1036.34
82481,-7.161111111111111,0.8,1036.38
82482,-7.644444444444446,0.84,1036.48
82483,-8.116666666666667,0.81,1036.77
82484,-7.083333333333333,0.77,1037.06
82485,-6.555555555555555,0.72,1036.87
82486,-6.65,0.76,1036.74
82487,-6.044444444444443,0.77,1036.67
82488,-6.044444444444443,0.72,1036.56
82489,-5.9833333333333325,0.74,1036.01
82490,-5.994444444444444,0.69,1035.59
82491,-5.994444444444444,0.74,1035.88
82492,-5.927777777777779,0.75,1036.2
82493,-5.972222222222222,0.74,1036.32
82494,-4.955555555555557,0.74,1036.21
82495,-4.888888888888889,0.75,1036.49
82496,-3.844444444444445,0.69,1036.48
82497,-3.844444444444445,0.74,1035.84
82498,-2.4555555555555566,0.68,1035.89
82499,-2.755555555555556,0.68,1035.49
82500,-2.755555555555556,0.71,1035.48
82501,-2.7444444444444454,0.71,1035.68
82502,-3.822222222222221,0.78,1035.37
82503,-3.822222222222221,0.78,1035.36
82504,-3.0166666666666666,0.74,1035.12
82505,-3.844444444444445,0.78,1034.74
82506,-3.333333333333333,0.75,1033.97
82507,-2.7888888888888888,0.73,1033.61
82508,-2.244444444444444,0.72,1032.68
82509,-2.244444444444444,0.72,1032.15
82510,-2.1888888888888896,0.76,1031.36
82511,-2.2000000000000006,0.78,1030.86
82512,-2.177777777777779,0.81,1030.67
82513,-1.6111111111111105,0.78,1030.47
82514,-2.083333333333333,0.81,1030.58
82515,-2.105555555555555,0.88,1029.5
82516,-2.4333333333333327,0.86,1030.25
82517,-2.1222222222222222,0.88,1030.38
82518,1.0277777777777786,0.79,1030.4
82519,3.3222222222222206,0.73,1030.16
82520,2.82777777777778,0.76,1028.89
82521,2.449999999999998,0.79,1027.9
82522,3.872222222222222,0.77,1027.77
82523,5.0,0.76,1026.51
82524,2.944444444444443,0.88,1024.97
82525,2.5277777777777763,0.85,1023.95
82526,2.944444444444443,0.88,1022.11
82527,4.005555555555556,0.82,1020.35
82528,5.633333333333334,0.73,1019.68
82529,5.005555555555555,0.76,1018.17
82530,5.5777777777777775,0.77,1016.58
82531,6.483333333333334,0.75,1016.54
82532,6.138888888888888,0.73,1015.29
82533,15.47222222222222,0.89,1020.73
82534,14.383333333333333,0.93,1020.81
82535,14.022222222222224,0.95,1020.86
82536,13.199999999999998,0.96,1020.72
82537,12.68888888888889,0.96,1020.53
82538,12.77777777777778,0.95,1020.79
82539,14.8,0.93,1021.05
82540,18.672222222222224,0.78,1021.33
82541,22.22222222222222,0.64,1021.44
82542,23.86666666666666,0.54,1021.61
82543,25.04444444444444,0.47,1021.91
82544,26.266666666666666,0.45,1021.99
82545,27.28888888888889,0.4,1021.98
82546,27.22222222222222,0.41,1021.88
82547,27.511111111111106,0.41,1021.45
82548,27.933333333333334,0.45,1020.98
82549,27.82777777777778,0.38,1020.69
82550,27.938888888888894,0.36,1020.48
82551,27.355555555555554,0.38,1020.2
82552,26.25,0.39,1020.48
82553,23.444444444444443,0.64,1020.8
82554,20.18888888888889,0.77,1021.28
82555,19.01111111111111,0.83,1021.88
82556,17.75,0.85,1022.1
82557,16.227777777777778,0.88,1017.77
82558,16.083333333333332,0.77,1018.07
82559,15.5,0.71,1018.26
82560,14.994444444444447,0.69,1018.78
82561,13.955555555555556,0.72,1019.29
82562,13.4,0.73,1019.9
82563,12.872222222222224,0.83,1020.64
82564,16.06666666666667,0.68,1021.04
82565,17.766666666666666,0.64,1021.32
82566,18.93888888888889,0.56,1021.22
82567,21.088888888888885,0.52,1021.12
82568,22.17222222222222,0.38,1020.89
82569,22.24444444444445,0.35,1020.65
82570,22.77777777777778,0.32,1020.33
82571,22.855555555555554,0.39,1019.88
82572,22.84444444444445,0.37,1019.51
82573,22.82222222222222,0.38,1019.02
82574,23.005555555555556,0.35,1018.65
82575,22.800000000000004,0.37,1018.22
82576,22.24444444444445,0.38,1018.22
82577,18.600000000000005,0.55,1018.53
82578,15.18333333333333,0.76,1018.81
82579,14.494444444444447,0.79,1019.3
82580,13.81111111111111,0.79,1019.53
82581,12.272222222222224,0.89,1019.72
82582,11.694444444444445,0.9,1019.92
82583,11.727777777777778,0.86,1019.84
82584,11.016666666666666,0.89,1019.63
82585,10.533333333333337,0.89,1019.64
82586,10.038888888888888,0.92,1019.72
82587,12.066666666666666,0.93,1019.65
82588,16.93333333333333,0.68,1019.73
82589,18.67777777777778,0.54,1019.85
82590,21.016666666666666,0.46,1019.91
82591,22.194444444444443,0.38,1019.91
82592,23.850000000000005,0.36,1019.57
82593,24.97222222222222,0.36,1019.0
82594,26.06111111111111,0.39,1018.59
82595,26.18333333333333,0.35,1017.81
82596,27.194444444444443,0.37,1017.01
82597,27.216666666666665,0.37,1016.51
82598,27.3,0.33,1016.11
82599,27.216666666666665,0.39,1015.38
82600,26.08333333333333,0.42,1015.1
82601,22.816666666666663,0.59,1015.12
82602,20.09444444444445,0.72,1015.39
82603,18.81666666666667,0.75,1015.8
82604,17.700000000000003,0.81,1015.85
82605,15.577777777777776,0.9,1016.1
82606,15.072222222222225,0.92,1015.72
82607,15.166666666666666,0.89,1015.59
82608,13.91111111111111,0.93,1015.54
82609,13.4,0.93,1015.52
82610,13.516666666666666,0.93,1015.57
82611,14.97777777777778,0.93,1015.81
82612,18.75555555555556,0.78,1015.75
82613,22.538888888888884,0.57,1016.08
82614,24.88333333333334,0.45,1016.31
82615,26.08333333333333,0.36,1016.22
82616,27.22222222222222,0.33,1016.24
82617,27.82222222222222,0.33,1016.1
82618,27.84444444444445,0.38,1015.8
82619,29.07222222222222,0.34,1015.24
82620,30.04444444444444,0.35,1014.6
82621,30.06666666666667,0.34,1014.3
82622,30.100000000000005,0.3,1013.96
82623,29.00555555555555,0.35,1013.59
82624,28.377777777777776,0.38,1013.49
82625,24.75555555555556,0.59,1013.46
82626,20.21111111111111,0.82,1013.6
82627,19.516666666666666,0.77,1014.0
82628,19.200000000000003,0.78,1014.04
82629,17.783333333333335,0.81,1013.99
82630,18.316666666666663,0.78,1013.61
82631,17.650000000000002,0.82,1013.35
82632,17.27777777777778,0.83,1012.88
82633,16.233333333333334,0.86,1012.57
82634,16.73888888888889,0.86,1012.46
82635,18.011111111111113,0.95,1012.6
82636,20.99444444444445,0.74,1013.57
82637,21.961111111111112,0.61,1013.68
82638,17.872222222222224,0.89,1014.56
82639,18.98333333333333,0.89,1015.79
82640,19.922222222222224,0.85,1015.72
82641,21.16111111111111,0.79,1015.4
82642,22.3,0.64,1015.29
82643,21.37222222222222,0.76,1015.33
82644,21.27777777777778,0.77,1015.38
82645,21.305555555555557,0.72,1015.18
82646,21.51666666666667,0.75,1014.81
82647,22.76111111111111,0.65,1014.43
82648,22.2,0.67,1014.53
82649,20.355555555555554,0.76,1014.98
82650,19.01111111111111,0.83,1015.23
82651,18.433333333333337,0.83,1015.82
82652,18.516666666666666,0.83,1016.08
82653,18.40555555555555,0.86,1016.11
82654,17.849999999999998,0.89,1015.76
82655,18.000000000000004,0.88,1015.88
82656,18.35555555555556,0.86,1015.55
82657,18.33333333333333,0.84,1015.54
82658,18.322222222222223,0.84,1015.6
82659,18.82222222222222,0.78,1015.65
82660,19.88333333333334,0.74,1015.93
82661,20.98888888888889,0.69,1016.17
82662,22.73333333333333,0.62,1016.14
82663,22.82777777777778,0.62,1016.22
82664,23.93888888888889,0.53,1016.06
82665,26.06666666666667,0.5,1016.12
82666,26.088888888888885,0.5,1015.83
82667,26.18333333333333,0.49,1016.03
82668,26.13333333333334,0.5,1015.82
82669,25.155555555555555,0.53,1015.52
82670,25.33888888888889,0.52,1015.8
82671,26.06111111111111,0.5,1015.61
82672,25.04444444444444,0.54,1015.69
82673,23.15,0.63,1015.74
82674,19.166666666666668,0.83,1016.01
82675,19.1,0.8,1016.68
82676,19.73888888888889,0.77,1016.62
82677,19.5,0.81,1016.72
82678,18.916666666666668,0.81,1016.91
82679,18.22222222222222,0.83,1017.03
82680,18.38888888888889,0.84,1016.81
82681,17.855555555555554,0.87,1016.69
82682,17.13888888888889,0.87,1016.94
82683,17.855555555555554,0.9,1017.29
82684,22.0,0.74,1017.21
82685,22.800000000000004,0.71,1017.47
82686,24.95555555555556,0.55,1017.61
82687,27.10555555555556,0.48,1017.61
82688,27.28888888888889,0.5,1017.79
82689,27.800000000000004,0.49,1017.81
82690,28.86111111111111,0.46,1017.44
82691,29.03333333333333,0.42,1017.22
82692,28.97777777777777,0.43,1017.22
82693,29.02777777777778,0.4,1016.84
82694,29.18333333333333,0.39,1016.97
82695,28.93333333333333,0.37,1016.92
82696,27.82222222222222,0.4,1016.91
82697,25.427777777777774,0.48,1016.97
82698,21.22777777777777,0.68,1017.7
82699,19.61111111111111,0.77,1018.3
82700,18.511111111111106,0.8,1018.52
82701,17.872222222222224,0.81,1018.62
82702,16.783333333333335,0.87,1018.92
82703,16.288888888888888,0.88,1019.14
82704,16.688888888888886,0.87,1019.02
82705,17.15,0.87,1019.12
82706,16.983333333333334,0.89,1019.14
82707,17.68888888888889,0.9,1019.52
82708,19.88888888888889,0.84,1019.62
82709,22.744444444444444,0.71,1019.62
82710,27.127777777777776,0.51,1019.72
82711,27.82222222222222,0.46,1019.72
82712,28.938888888888894,0.4,1019.98
82713,29.04444444444444,0.42,1019.88
82714,30.11111111111111,0.37,1019.48
82715,31.300000000000004,0.37,1018.9
82716,32.19444444444444,0.35,1018.58
82717,32.21666666666667,0.41,1018.08
82718,32.3,0.34,1017.79
82719,32.19444444444444,0.44,1017.39
82720,30.09444444444445,0.54,1017.2
82721,27.61666666666666,0.57,1017.5
82722,26.016666666666666,0.61,1017.78
82723,24.81666666666667,0.61,1018.09
82724,23.39444444444445,0.65,1018.19
82725,21.666666666666668,0.74,1018.2
82726,21.06666666666667,0.74,1018.19
82727,20.316666666666663,0.78,1018.38
82728,18.96111111111111,0.84,1018.18
82729,19.516666666666666,0.78,1018.08
82730,19.65555555555555,0.77,1018.27
82731,21.072222222222223,0.69,1018.38
82732,22.716666666666665,0.66,1018.39
82733,25.02777777777778,0.58,1018.46
82734,27.28888888888889,0.51,1018.26
82735,29.97777777777777,0.46,1017.87
82736,32.12222222222222,0.36,1017.7
82737,32.849999999999994,0.34,1017.46
82738,33.91111111111112,0.37,1017.15
82739,33.96111111111111,0.34,1016.8
82740,35.0,0.36,1016.45
82741,33.977777777777774,0.37,1016.15
82742,34.82222222222222,0.35,1015.52
82743,33.888888888888886,0.39,1015.08
82744,32.25,0.45,1014.79
82745,30.15555555555555,0.53,1014.73
82746,27.75,0.63,1015.2
82747,27.12222222222222,0.61,1015.8
82748,26.977777777777774,0.6,1016.42
82749,27.52777777777778,0.6,1016.35
82750,24.34444444444444,0.7,1016.64
82751,24.238888888888887,0.74,1016.16
82752,22.649999999999995,0.82,1016.21
82753,20.488888888888887,0.9,1015.83
82754,20.300000000000004,0.91,1016.12
82755,22.044444444444448,0.82,1016.43
82756,24.70555555555556,0.75,1016.44
82757,26.827777777777783,0.62,1016.73
82758,28.72222222222222,0.5,1016.73
82759,31.96111111111111,0.43,1016.44
82760,33.577777777777776,0.38,1016.25
82761,34.82222222222222,0.37,1016.14
82762,33.83888888888888,0.44,1015.74
82763,35.92777777777778,0.33,1015.15
82764,36.011111111111106,0.31,1014.52
82765,34.95,0.39,1014.13
82766,33.17222222222222,0.42,1014.5
82767,32.65,0.44,1014.01
82768,30.96111111111112,0.52,1013.32
82769,28.95555555555556,0.62,1013.84
82770,27.52777777777778,0.54,1014.9
82771,26.994444444444447,0.52,1015.25
82772,25.9,0.55,1015.57
82773,24.366666666666667,0.65,1015.49
82774,24.822222222222223,0.61,1015.11
82775,24.96111111111112,0.58,1014.52
82776,24.60555555555556,0.59,1014.46
82777,22.52777777777778,0.68,1014.34
82778,22.96111111111111,0.68,1014.04
82779,22.03888888888889,0.77,1014.52
82780,23.70555555555556,0.7,1014.45
82781,23.89444444444445,0.75,1014.26
82782,27.24444444444445,0.6,1014.12
82783,27.872222222222224,0.59,1014.39
82784,29.07222222222222,0.51,1014.34
82785,31.2,0.48,1014.05
82786,32.261111111111106,0.45,1013.46
82787,32.89444444444444,0.43,1012.64
82788,34.92777777777778,0.37,1011.98
82789,34.9,0.39,1011.11
82790,33.861111111111114,0.39,1010.64
82791,33.83888888888888,0.41,1010.0
82792,31.161111111111115,0.48,1009.4
82793,29.15555555555556,0.56,1009.62
82794,27.75,0.6,1009.58
82795,26.63888888888889,0.63,1009.9
82796,25.00555555555556,0.7,1010.04
82797,16.766666666666666,0.89,1022.3
82798,15.605555555555558,0.92,1022.3
82799,15.355555555555554,0.91,1022.42
82800,14.47222222222222,0.93,1022.31
82801,13.961111111111112,0.95,1022.12
82802,14.627777777777776,0.95,1022.19
82803,16.049999999999997,0.99,1022.32
82804,20.938888888888886,0.73,1022.14
